"","combinedPval","adjustedPval"
"Gene202",1.23268062424131e-12,1.20649923183392e-07
"Gene203",2.22430714291733e-07,0.000340166281531785
"Gene204",0.00965809822126151,1
"Gene205",2.87756485306545e-11,9.38815704165752e-07
"Gene206",6.83495183384508e-06,0.0048377978010957
"Gene207",3.52150419935526e-10,4.92387082250932e-06
"Gene208",0.000931724488642871,0.196537763555417
"Gene209",8.89694979133715e-06,0.00569149277647551
"Gene210",6.03867288138105e-05,0.0218904263494454
"Gene211",1.60637076215275e-05,0.00803020381121831
"Gene212",5.98590608191785e-08,0.000133153842042213
"Gene213",2.50307614930723e-05,0.0113421866794621
"Gene214",7.44781555136464e-05,0.0254882113447139
"Gene215",1.36804529080603e-05,0.00727711323145391
"Gene216",5.21505307826686e-07,0.000586699827438352
"Gene217",8.04603050852393e-11,1.96878441928565e-06
"Gene218",5.14569165055434e-10,5.66918808642228e-06
"Gene219",0.00451278325540783,0.724087616885076
"Gene220",8.05340942444666e-06,0.00532591883063857
"Gene221",1.15020470488059e-05,0.00670104197153326
"Gene222",1.55637946974707e-10,3.0466458184944e-06
"Gene223",2.5727627505967e-05,0.011604234206014
"Gene224",7.19693606932026e-08,0.000145270108688377
"Gene225",0.027638341898346,1
"Gene226",2.50160816950284e-07,0.000360069929700647
"Gene227",3.92611803399223e-05,0.0158137022912449
"Gene228",2.03266225407006e-07,0.000319985860553466
"Gene229",0.000237127265065751,0.0622227413101404
"Gene230",1.56343249835267e-06,0.0014306237068217
"Gene231",6.67240765386268e-05,0.023661919357933
"Gene232",5.58485591106717e-10,5.66918808642228e-06
"Gene233",1.64184416062696e-08,5.54128407475747e-05
"Gene234",7.27270315081796e-08,0.000145270108688377
"Gene235",0.000120212338694192,0.036426966309916
"Gene236",1.78180314946985e-09,1.1626391507196e-05
"Gene237",0.000146111919301806,0.0420613500969524
"Gene238",0.000137752172047367,0.0404784025350852
"Gene239",0.000960105089501395,0.200881356743083
"Gene240",1.73663019520376e-08,5.66581739365108e-05
"Gene241",2.42736595812421e-05,0.0111540383584156
"Gene242",6.10356535888368e-05,0.0220440196118086
"Gene243",2.67637582318514e-07,0.000374523358708269
"Gene244",2.81055634321348e-09,1.52825656830439e-05
"Gene245",2.22015605899628e-09,1.27823604964662e-05
"Gene246",6.43600230221253e-07,0.000699922833123676
"Gene247",7.50887019584923e-06,0.00513943099669704
"Gene248",2.38567166022108e-10,3.89166905693331e-06
"Gene249",2.63231923236518e-05,0.0117109561852241
"Gene250",6.37143227066872e-10,5.66918808642228e-06
"Gene251",3.86857753146286e-05,0.0157112501235899
"Gene252",1.86801440393847e-05,0.00905118270069604
"Gene253",7.69790615695598e-08,0.000148624439388186
"Gene254",2.35995275321699e-07,0.000349974057760093
"Gene255",3.10065656594638e-06,0.00255025251433256
"Gene256",1.33419446601835e-08,4.83650733661414e-05
"Gene257",4.63495730684826e-09,2.25815241664191e-05
"Gene258",5.46666757069714e-05,0.0204095606305489
"Gene259",0.000520327969554479,0.120358595019986
"Gene260",9.50540827715507e-06,0.0059637943223429
"Gene261",0.0022006291741733,0.39520901629787
"Gene262",5.84059715524887e-06,0.00433071696748617
"Gene263",3.6126468705433e-08,8.62418641859182e-05
"Gene264",1.95696488902719e-06,0.00171017869287227
"Gene265",1.00209898046266e-07,0.000185059434526232
"Gene266",3.46743622703372e-08,8.48447493632854e-05
"Gene267",1.81673967913909e-06,0.00161650293176937
"Gene268",9.28472232863964e-05,0.0300911272539038
"Gene269",0.00300213222887069,0.522841415023099
"Gene270",2.8166302912247e-07,0.000382779384320888
"Gene271",4.440504497083e-05,0.0172467891344174
"Gene272",0.0241797101196217,1
"Gene273",0.00039015093145367,0.0935942061682421
"Gene274",2.53530404448199e-08,6.89293254693879e-05
"Gene275",0.000537587102061865,0.123513867723951
"Gene276",2.02799255166752e-09,1.24057450873463e-05
"Gene277",1.6090876187036e-08,5.54128407475747e-05
"Gene278",0.000963442601344511,0.200881356743083
"Gene279",4.82682399552958e-05,0.0183112603385927
"Gene280",4.84502549191745e-09,2.25815241664191e-05
"Gene281",0.000130183394274508,0.0389658646970617
"Gene282",9.97230914101532e-05,0.0317365410003076
"Gene283",1.17490661644126e-09,9.06262818712648e-06
"Gene284",6.2370109077392e-12,3.05227028037314e-07
"Gene285",2.80412496556082e-08,7.22254485230153e-05
"Gene286",1.56868522320774e-05,0.00795632811209313
"Gene287",2.67855438940146e-07,0.000374523358708269
"Gene288",4.11581709580666e-06,0.00317196820867496
"Gene289",5.50504790101103e-05,0.0204095606305489
"Gene290",0.0016289235473248,0.310180193464028
"Gene291",0.0174901739855945,1
"Gene292",4.52437560924945e-05,0.0174341755993787
"Gene293",0.00010869881036113,0.0336677573544759
"Gene294",0.000201456886506413,0.0558578084524893
"Gene295",7.11615353310435e-08,0.000145270108688377
"Gene296",8.73521170619007e-06,0.00564412181731519
"Gene297",1.33284377448195e-05,0.00716777460012292
"Gene298",6.49237969991834e-05,0.023110494555228
"Gene299",1.27442704659364e-05,0.00700763474929108
"Gene300",0.00151116883552471,0.29058399245705
"Gene301",0.00185721809216188,0.342329924841704
"Gene302",1.54120337418906e-05,0.00789774421360461
"Gene303",0.000517682926896024,0.12035336199631
"Gene304",6.49329977042701e-05,0.023110494555228
"Gene305",5.75215577360844e-05,0.021245220592467
"Gene306",0.00770104374080227,1
"Gene307",0.000429002269092926,0.102163143514615
"Gene308",2.18407096510553e-05,0.0101794410291506
"Gene309",5.35045835953207e-05,0.0200644362204445
"Gene310",3.70374819036456e-07,0.000455847849152732
"Gene311",0.00176053185762892,0.328216994978615
"Gene312",0.00036509816294017,0.0882330119343683
"Gene313",4.88454949463257e-05,0.0184587050644878
"Gene314",0.0052341471331635,0.811882251570452
"Gene315",4.60165666709145e-05,0.0175934385041516
"Gene316",0.00827992308595327,1
"Gene317",8.35091255241283e-05,0.0276133250352955
"Gene318",3.09565669431855e-07,0.00040313061254358
"Gene319",2.36057340341489e-08,6.60124642622554e-05
"Gene320",8.70518719774394e-05,0.0284959674787742
"Gene321",0.00718965964361162,1
"Gene322",2.26164738048595e-08,6.60124642622554e-05
"Gene323",3.35821960341098e-05,0.0142289742254147
"Gene324",1.04301431935738e-08,4.26650622611092e-05
"Gene325",3.83142687221394e-06,0.00297622990326538
"Gene326",8.00748719079758e-05,0.026806586538995
"Gene327",2.23957065470515e-06,0.00192281011036316
"Gene328",0.00128349119625615,0.255331426416392
"Gene329",0.00113779810231307,0.229137789683658
"Gene330",0.000210933402293945,0.0579925011656065
"Gene331",0.000299220035298253,0.0752865764419176
"Gene332",0.00559685099347118,0.85593394635218
"Gene333",0.000102423064527457,0.0321306604038174
"Gene334",0.00221767296475184,0.397540463292629
"Gene335",1.60807447827649e-05,0.00803020381121831
"Gene336",1.01946931869712e-05,0.00623613330505052
"Gene337",1.23367095670179e-05,0.00693243077769607
"Gene338",2.7878547659288e-07,0.000382779384320888
"Gene339",0.00114011642034828,0.229137789683658
"Gene340",0.00664727674138155,0.994815381608616
"Gene341",9.21875356274526e-07,0.000930201319747744
"Gene342",2.60394321603963e-05,0.0116376120268613
"Gene343",9.21993195290849e-05,0.0299804191475766
"Gene344",0.000363081124214348,0.0879627475973796
"Gene345",0.000234721863020981,0.0617571269703156
"Gene346",1.51907245163896e-05,0.00782530668255274
"Gene347",0.000294288139890186,0.0744283300859293
"Gene348",2.90065400438966e-05,0.0126743118936788
"Gene349",8.62192974349085e-06,0.00562587010664944
"Gene350",5.21665732833299e-09,2.32084485248941e-05
"Gene351",0.00249046429892263,0.443194243721604
"Gene352",3.59530248816853e-06,0.00283785518827449
"Gene353",0.00019951868686785,0.0556356211934877
"Gene354",0.000660665605354938,0.145966922500652
"Gene355",0.00719012058692803,1
"Gene356",1.24709908841947e-05,0.00693529236668172
"Gene357",0.000285780657514279,0.0724639504785359
"Gene358",0.000710582189379583,0.155818908757387
"Gene359",1.68383729626242e-07,0.00028415062214853
"Gene360",6.53370747005777e-06,0.00473698923493968
"Gene361",0.000225758344049254,0.0607646370725852
"Gene362",0.00359068329842405,0.603852122425755
"Gene363",9.82978646659749e-05,0.0315442876568843
"Gene364",6.44358319479288e-05,0.0231015581579154
"Gene365",0.0280501425588561,1
"Gene366",1.04618176344218e-08,4.26650622611092e-05
"Gene367",1.03562793208889e-05,0.00623613330505052
"Gene368",0.000443051886808377,0.104491983653169
"Gene369",7.04766277020985e-05,0.0244609030743657
"Gene370",0.00201544524805997,0.367344209967015
"Gene371",0.00740589149636262,1
"Gene372",0.000352487285288694,0.0864663328601634
"Gene373",1.39761268780347e-07,0.000242154422489651
"Gene374",7.7710264056452e-05,0.0262274982600528
"Gene375",0.000614966575814169,0.13773571097035
"Gene376",1.41501462258553e-05,0.0074862733303293
"Gene377",0.0306461235647313,1
"Gene378",0.00469730618160424,0.746353609354193
"Gene379",4.26310117647155e-05,0.0168162897647148
"Gene380",0.00427372276237725,0.695998580789083
"Gene381",0.000244892532461738,0.0639176434374587
"Gene382",9.06389651804673e-05,0.0295712827567053
"Gene383",0.00148824786804891,0.287873197953472
"Gene384",0.000124321064152166,0.0373253250890554
"Gene385",1.04769269082539e-06,0.00102544033046421
"Gene386",1.20235336051877e-05,0.00692298713092812
"Gene387",7.23873637077377e-05,0.0249471478154646
"Gene388",2.01868899256663e-05,0.00963811344806903
"Gene389",1.23950165303865e-05,0.00693243077769607
"Gene390",0.0100417494247738,1
"Gene391",3.0440801019882e-06,0.00252493701529003
"Gene392",4.08302321677212e-05,0.0163782879843394
"Gene393",0.00133437180550811,0.264378654613736
"Gene394",0.273779227827994,1
"Gene395",2.3058885689764e-08,6.60124642622554e-05
"Gene396",0.000153526012713789,0.0439371967464126
"Gene397",0.000145394198746929,0.0419782046389757
"Gene398",6.46208175014706e-06,0.00472002315993669
"Gene399",1.11566539340302e-07,0.000198672478912788
"Gene400",0.000442056325738127,0.104491983653169
"Gene401",2.64550935895613e-05,0.0117163816154439
"Gene402",2.67261775444005e-06,0.00225504566081007
"Gene403",4.46678272409962e-05,0.017280280455374
"Gene404",0.000134534200612046,0.0399020531504507
"Gene405",0.00368178420233356,0.615997492002954
"Gene406",0.000118850932207315,0.0362388193601813
"Gene407",1.226854770775e-05,0.00693243077769607
"Gene408",3.65580956490641e-05,0.0152262228783433
"Gene409",0.000226406415864244,0.0607646370725852
"Gene410",0.000138131698363519,0.0404784025350852
"Gene411",1.24732602202471e-06,0.00118527531088197
"Gene412",4.27810668002238e-07,0.000492616738402692
"Gene413",0.000960911196964065,0.200881356743083
"Gene414",0.00310915762554764,0.538605485713691
"Gene415",0.000508795897123271,0.118568899852341
"Gene416",4.32781988946029e-05,0.0169435984291978
"Gene417",0.000905717615271806,0.193133054426711
"Gene418",0.000116197333345891,0.0355404287883907
"Gene419",5.37009142931311e-07,0.000590565609973654
"Gene420",0.0512656975678013,1
"Gene421",1.116410519586e-07,0.000198672478912788
"Gene422",9.47156908603919e-06,0.0059637943223429
"Gene423",3.02458701861852e-05,0.0129845709714529
"Gene424",1.03471993087023e-05,0.00623613330505052
"Gene425",3.77249305349991e-07,0.000455847849152732
"Gene426",0.000519527015673038,0.120358595019986
"Gene427",0.00014790060113723,0.0424514022412124
"Gene428",8.64439097365555e-05,0.0284858406791979
"Gene429",0.000342817379351601,0.0849458595291809
"Gene430",7.69729058704982e-05,0.026068528654324
"Gene431",1.85968822341565e-07,0.00030336492801106
"Gene432",2.27640140848528e-07,0.000342777233325392
"Gene433",0.00361884132079338,0.607543621867651
"Gene434",0.00181642438547569,0.336712997714016
"Gene435",3.8406277483638e-05,0.0157112501235899
"Gene436",0.0657463182306351,1
"Gene437",0.00104783975087486,0.214537513122272
"Gene438",0.0529944790072798,1
"Gene439",1.07725142912685e-05,0.0063516340903972
"Gene440",0.00274154068170507,0.4843523488144
"Gene441",0.00455015537786196,0.727504453161595
"Gene442",0.00119136636278228,0.238947225481722
"Gene443",1.98138056803909e-05,0.00950635902325513
"Gene444",2.68014774646996e-05,0.0118163199373154
"Gene445",0.00264419517619818,0.469697652759288
"Gene446",0.000210847776488832,0.0579925011656065
"Gene447",2.07644885568126e-05,0.00981809823835909
"Gene448",0.0165191993664959,1
"Gene449",0.00224998397117138,0.402595186421208
"Gene450",1.56688183516884e-06,0.0014306237068217
"Gene451",0.00446826877498274,0.718122404477664
"Gene452",0.0029876990004396,0.521255272202967
"Gene453",0.00705261825513803,1
"Gene454",0.000344601153210666,0.0851722304846609
"Gene455",3.02472552592414e-05,0.0129845709714529
"Gene456",0.00141375058085891,0.276009739803926
"Gene457",6.9189637264766e-05,0.0242724340976468
"Gene458",4.55919418368422e-05,0.0174994496124416
"Gene459",5.90456631155423e-05,0.0215640182355196
"Gene460",3.38823028793733e-05,0.0142942513869499
"Gene461",4.13483615269161e-05,0.0164876659165488
"Gene462",9.91894464896781e-05,0.031726379907656
"Gene463",1.47574678770468e-05,0.00768299370585714
"Gene464",1.59321884707353e-06,0.0014306237068217
"Gene465",2.25615039652904e-05,0.0104655503503752
"Gene466",0.204575233769665,1
"Gene467",3.82495994877274e-07,0.000456551232710197
"Gene468",0.00089145105366184,0.190505932612637
"Gene469",0.000101392891330931,0.0320438759196732
"Gene470",2.98461138410477e-05,0.012925752388633
"Gene471",7.04352230287419e-05,0.0244609030743657
"Gene472",3.17146573447502e-07,0.00040313061254358
"Gene473",0.000243856991092861,0.0638175443302703
"Gene474",0.00847541912508021,1
"Gene475",3.26415738882702e-09,1.6814887663938e-05
"Gene476",0.013032101974067,1
"Gene477",0.00166548815241263,0.315913602587486
"Gene478",7.04727468403554e-06,0.00492685344536636
"Gene479",0.234990391869468,1
"Gene480",6.98403518351043e-07,0.000735021343205086
"Gene481",0.00184352956324396,0.340447944921375
"Gene482",3.55065267412247e-05,0.0149151886459821
"Gene483",8.76523342963065e-06,0.00564412181731519
"Gene484",6.90651390200525e-05,0.0242724340976468
"Gene485",0.00238428838449833,0.425848090945007
"Gene486",0.0575358348891655,1
"Gene487",5.33887021103574e-06,0.00398891284757183
"Gene488",0.000190494781040718,0.0535772376077322
"Gene489",9.49240481056268e-05,0.0306626794126865
"Gene490",7.99986869637337e-07,0.000824205927791437
"Gene491",7.58863238159435e-05,0.0257897722581301
"Gene492",1.45185911680779e-05,0.00759905083163313
"Gene493",4.90930576368953e-06,0.00372483338957172
"Gene494",0.000119998000717603,0.036426966309916
"Gene495",0.0176048432863691,1
"Gene496",0.00643639373655969,0.967295597243371
"Gene497",0.00497133138979278,0.784797308353431
"Gene498",0.000102146274440384,0.0321306604038174
"Gene499",0.00171325151552582,0.32247367066582
"Gene500",0.00775985856049033,1
"Gene501",0.000359516006508409,0.087750649260755
"Gene502",0.000296184061701954,0.074714765724077
"Gene503",2.42884186185677e-06,0.00206717802327883
"Gene504",3.53995120638828e-06,0.00281688193454866
"Gene505",7.87132619639586e-06,0.00529489260515931
"Gene506",0.000109759773219142,0.0338891299329508
"Gene507",3.45068387286318e-06,0.00276835527069809
"Gene508",5.27918062598332e-07,0.000587165229093669
"Gene509",2.09212816607574e-05,0.00984467608964487
"Gene510",0.00430927355134858,0.699120154253239
"Gene511",0.000561333050440593,0.12747347454115
"Gene512",0.00414787463228961,0.681170516573039
"Gene513",0.000185187166415579,0.0525118589977717
"Gene514",1.58726131427311e-06,0.0014306237068217
"Gene515",0.000578184004604743,0.130392563442712
"Gene516",0.000107148870352791,0.0332930454038196
"Gene517",0.000612288684921136,0.137450468539812
"Gene518",2.4738620152398e-07,0.000360069929700647
"Gene519",1.22493759580067e-08,4.61123331016781e-05
"Gene520",0.0109837207845495,1
"Gene521",1.14350894044879e-05,0.00670104197153326
"Gene522",0.0017445945673944,0.326489566315098
"Gene523",9.71848089742489e-05,0.0312896915436901
"Gene524",0.0244885667462709,1
"Gene525",0.000186920695889325,0.0527235196353884
"Gene526",5.80605341582441e-10,5.66918808642228e-06
"Gene527",0.000137178642290015,0.0404412803401843
"Gene528",0.000477325771043979,0.112035410019894
"Gene529",0.000483645515600095,0.113247171478308
"Gene530",0.000256888676220424,0.0663302856395281
"Gene531",0.00100214036151891,0.20736902857011
"Gene532",0.0124036403685329,1
"Gene533",2.16258106000566e-05,0.0101275078642807
"Gene534",0.000450903987659679,0.106088235367653
"Gene535",1.4102326995058e-07,0.000242154422489651
"Gene536",0.000140970403800678,0.0409425155828821
"Gene537",2.37121176016597e-05,0.0109473993096886
"Gene538",6.94165604997465e-07,0.000735021343205086
"Gene539",0.000223445076066753,0.0607497882009818
"Gene540",5.77458072918979e-05,0.0212478651130239
"Gene541",9.61909310870368e-07,0.00095204604840393
"Gene542",5.12345107295253e-06,0.0038574092805391
"Gene543",3.19956167964541e-05,0.0136156735688668
"Gene544",1.88585400762165e-05,0.00909260890053995
"Gene545",1.80036763438585e-05,0.00876681051015615
"Gene546",0.000206301915877893,0.0570396010478528
"Gene547",3.7495335215354e-05,0.015550405477852
"Gene548",0.000106348194781392,0.0332521020962719
"Gene549",3.91550881058134e-05,0.0158137022912449
"Gene550",0.000571858984051099,0.129263982541911
"Gene551",4.27812085610491e-05,0.0168162897647148
"Gene552",0.842104554854072,1
"Gene553",0.000541977221048762,0.123940642993818
"Gene554",0.000132257754758003,0.0394660609385093
"Gene555",0.000427713003998687,0.102104545844688
"Gene556",0.00034802056539851,0.0855851303156291
"Gene557",0.000987535177637722,0.204779772573159
"Gene558",0.00684452752894493,1
"Gene559",3.97791906636691e-07,0.000469088008010467
"Gene560",0.000383005189231511,0.0923326084226271
"Gene561",0.0236107208929923,1
"Gene562",2.96430471988796e-05,0.012894865230689
"Gene563",0.00104993466642533,0.214537513122272
"Gene564",0.00121275942246657,0.24274052031909
"Gene565",6.44362355695094e-08,0.000140150330711135
"Gene566",0.055542817510624,1
"Gene567",0.000964630547261036,0.200881356743083
"Gene568",9.62978673690884e-07,0.00095204604840393
"Gene569",2.59852338899691e-05,0.0116376120268613
"Gene570",9.98457201140113e-06,0.00614623001799431
"Gene571",8.21023535602095e-07,0.000837068220082663
"Gene572",9.67448577782193e-06,0.00599304148067313
"Gene573",0.00113636303010622,0.229137789683658
"Gene574",0.00098059812382445,0.203772996086581
"Gene575",0.00140929627889053,0.275872735316876
"Gene576",0.0070489560711654,1
"Gene577",2.05965678845565e-07,0.000319985860553466
"Gene578",7.55859189097707e-05,0.0257771845352346
"Gene579",0.00325542903674769,0.558997489297998
"Gene580",0.000185633781604189,0.0525118589977717
"Gene581",2.02170383767353e-07,0.000319985860553466
"Gene582",0.0218837730340453,1
"Gene583",1.04415498651811e-05,0.00623613330505052
"Gene584",3.85362026487091e-05,0.0157112501235899
"Gene585",4.68106451734229e-06,0.00357940744726973
"Gene586",0.000528815608634714,0.121784443365356
"Gene587",7.74433133177155e-08,0.000148624439388186
"Gene588",0.00914439947541967,1
"Gene589",0.00142659010155732,0.277592482881981
"Gene590",2.46730286521668e-05,0.011232087635509
"Gene591",2.89403500053353e-07,0.000382779384320888
"Gene592",1.20952028006549e-05,0.00692298713092812
"Gene593",3.82688334483738e-05,0.0157112501235899
"Gene594",0.00320813246220863,0.552097763635721
"Gene595",0.00022861304419175,0.0609693300068025
"Gene596",0.00177622956444312,0.33025953767352
"Gene597",0.000227224686881189,0.0607646370725852
"Gene598",1.30263349300552e-05,0.00708314635494135
"Gene599",1.08758798211817e-06,0.0010539487820306
"Gene600",0.00186445026298054,0.342373445550711
"Gene601",1.20370768907918e-09,9.06262818712648e-06
"Gene602",1.34931039508235e-05,0.00721667681278985
"Gene603",7.1194717350398e-06,0.00494202727144134
"Gene604",9.61099584451119e-06,0.00599163318090033
"Gene605",7.92797123672084e-06,0.00529489260515931
"Gene606",3.83971413147055e-05,0.0157112501235899
"Gene607",0.000142308841313721,0.0412089607758774
"Gene608",3.15308583909157e-07,0.00040313061254358
"Gene609",1.4207028706803e-06,0.00132431238023772
"Gene610",6.37689173421663e-06,0.00469281985180603
"Gene611",6.65121037934924e-06,0.00475178298218392
"Gene612",2.89973656664166e-06,0.00242576744637612
"Gene613",0.000199416482847825,0.0556356211934877
"Gene614",0.00141563615118256,0.276009739803926
"Gene615",0.00341531014146468,0.579336397843384
"Gene616",3.17012225987678e-05,0.013549304701209
"Gene617",1.50125038972382e-05,0.00777441660109779
"Gene618",0.00356776519851065,0.601030640139965
"Gene619",0.00028365494725402,0.0721117629583712
"Gene620",7.21379597299343e-05,0.0249471478154646
"Gene621",7.95239622530808e-06,0.00529489260515931
"Gene622",9.4033774061808e-06,0.0059637943223429
"Gene623",0.00164396056754934,0.312435696581842
