"","pval","qval"
"Gene3200",0.919260456528416,0.91926047463517
"Gene3682",0.919260456528611,0.91926047463517
"Gene8175",0.919260456534231,0.91926047463517
"Gene8343",0.919260456534314,0.91926047463517
"Gene7348",0.91926045653551,0.91926047463517
"Gene7065",0.919260456535566,0.91926047463517
"Gene9684",0.919260456536707,0.91926047463517
"Gene9120",0.919260456538487,0.91926047463517
"Gene4157",0.919260456538738,0.91926047463517
"Gene8218",0.919260456518428,0.91926047463517
"Gene2923",0.919260456517538,0.91926047463517
"Gene2270",0.919260456516953,0.91926047463517
"Gene7501",0.919260456515924,0.91926047463517
"Gene7476",0.919260456499732,0.91926047463517
"Gene4191",0.919260456500149,0.91926047463517
"Gene9378",0.919260456503377,0.91926047463517
"Gene8272",0.919260456506131,0.91926047463517
"Gene46",0.919260456506298,0.91926047463517
"Gene2821",0.91926045650691,0.91926047463517
"Gene7331",0.919260456507911,0.91926047463517
"Gene7682",0.919260456497423,0.91926047463517
"Gene8736",0.919260456509163,0.91926047463517
"Gene9681",0.919260456511028,0.91926047463517
"Gene2337",0.919260456512363,0.91926047463517
"Gene3967",0.919260456512836,0.91926047463517
"Gene9133",0.919260456513392,0.91926047463517
"Gene8213",0.91926045651342,0.91926047463517
"Gene5807",0.919260456513559,0.91926047463517
"Gene9618",0.919260456513698,0.91926047463517
"Gene5284",0.91926045650997,0.91926047463517
"Gene2170",0.919260456544552,0.91926047463517
"Gene9346",0.919260456447289,0.91926047463517
"Gene2996",0.919260456443505,0.91926047463517
"Gene6800",0.919260456362711,0.91926047463517
"Gene4265",0.919260456365466,0.91926047463517
"Gene6583",0.919260456367121,0.91926047463517
"Gene5675",0.91926045636975,0.91926047463517
"Gene7964",0.91926045637843,0.91926047463517
"Gene3453",0.919260456379516,0.91926047463517
"Gene2894",0.91926045637971,0.91926047463517
"Gene4639",0.919260456380489,0.91926047463517
"Gene9121",0.919260456381129,0.91926047463517
"Gene6477",0.91926045638508,0.91926047463517
"Gene8607",0.919260456386137,0.91926047463517
"Gene6175",0.919260456387278,0.91926047463517
"Gene9984",0.919260456391674,0.91926047463517
"Gene4599",0.919260456392007,0.91926047463517
"Gene6393",0.919260456393955,0.91926047463517
"Gene9686",0.919260456362127,0.91926047463517
"Gene6550",0.91926045636068,0.91926047463517
"Gene2688",0.919260456357676,0.91926047463517
"Gene6664",0.91926045635634,0.91926047463517
"Gene717",0.919260456336865,0.91926047463517
"Gene4249",0.919260456338229,0.91926047463517
"Gene5789",0.919260456338479,0.91926047463517
"Gene8892",0.919260456339091,0.91926047463517
"Gene4223",0.919260456340955,0.91926047463517
"Gene9296",0.91926045634204,0.91926047463517
"Gene6598",0.919260456342847,0.91926047463517
"Gene4828",0.919260456395902,0.91926047463517
"Gene7284",0.919260456342875,0.91926047463517
"Gene3019",0.919260456344461,0.91926047463517
"Gene9183",0.919260456344655,0.91926047463517
"Gene8570",0.919260456345031,0.91926047463517
"Gene9287",0.919260456346491,0.91926047463517
"Gene6766",0.919260456347215,0.91926047463517
"Gene5608",0.919260456352251,0.91926047463517
"Gene1923",0.919260456352473,0.91926047463517
"Gene7572",0.919260456343097,0.91926047463517
"Gene3256",0.919260456443867,0.91926047463517
"Gene472",0.919260456396987,0.91926047463517
"Gene2061",0.919260456398045,0.91926047463517
"Gene1917",0.919260456425894,0.91926047463517
"Gene970",0.919260456426395,0.91926047463517
"Gene53",0.919260456427229,0.91926047463517
"Gene4904",0.919260456429984,0.91926047463517
"Gene4531",0.919260456430484,0.91926047463517
"Gene3567",0.919260456433656,0.91926047463517
"Gene9611",0.919260456433795,0.91926047463517
"Gene7438",0.919260456436049,0.91926047463517
"Gene5881",0.919260456436605,0.91926047463517
"Gene5493",0.919260456437885,0.91926047463517
"Gene4498",0.919260456437996,0.91926047463517
"Gene7626",0.919260456439332,0.91926047463517
"Gene5939",0.919260456440528,0.91926047463517
"Gene1279",0.919260456441029,0.91926047463517
"Gene4037",0.919260456442865,0.91926047463517
"Gene9516",0.919260456422639,0.91926047463517
"Gene5604",0.919260456421832,0.91926047463517
"Gene5764",0.919260456421554,0.91926047463517
"Gene3508",0.919260456417214,0.91926047463517
"Gene4688",0.9192604563981,0.91926047463517
"Gene6373",0.919260456399881,0.91926047463517
"Gene5622",0.919260456401244,0.91926047463517
"Gene8228",0.919260456402496,0.91926047463517
"Gene3635",0.919260456403637,0.91926047463517
"Gene1223",0.91926045640475,0.91926047463517
"Gene2130",0.919260456405696,0.91926047463517
"Gene3080",0.919260456397794,0.91926047463517
"Gene4667",0.919260456405862,0.91926047463517
"Gene5739",0.919260456407031,0.91926047463517
"Gene4479",0.919260456408422,0.91926047463517
"Gene8975",0.919260456412011,0.91926047463517
"Gene9449",0.919260456412094,0.91926047463517
"Gene7532",0.919260456412957,0.91926047463517
"Gene1752",0.919260456415183,0.91926047463517
"Gene8566",0.919260456416629,0.91926047463517
"Gene9930",0.919260456406753,0.91926047463517
"Gene6508",0.919260456336198,0.91926047463517
"Gene2064",0.919260456545025,0.91926047463517
"Gene7297",0.919260456553094,0.91926047463517
"Gene5159",0.919260456714903,0.91926047463517
"Gene7010",0.919260456715515,0.91926047463517
"Gene3711",0.919260456719939,0.91926047463517
"Gene9824",0.919260456720217,0.91926047463517
"Gene2552",0.919260456724752,0.91926047463517
"Gene4587",0.919260456727005,0.91926047463517
"Gene4333",0.919260456728285,0.91926047463517
"Gene9356",0.919260456729829,0.91926047463517
"Gene3548",0.919260456730066,0.91926047463517
"Gene1679",0.919260456731874,0.91926047463517
"Gene4248",0.91926045673257,0.91926047463517
"Gene5611",0.919260456734072,0.91926047463517
"Gene2236",0.9192604567341,0.91926047463517
"Gene1655",0.919260456734795,0.91926047463517
"Gene3522",0.919260456737049,0.91926047463517
"Gene5783",0.919260456711398,0.91926047463517
"Gene8611",0.91926045670817,0.91926047463517
"Gene6115",0.919260456704887,0.91926047463517
"Gene5426",0.919260456701354,0.91926047463517
"Gene104",0.919260456678527,0.91926047463517
"Gene6058",0.919260456678568,0.91926047463517
"Gene9712",0.919260456680293,0.91926047463517
"Gene843",0.919260456680877,0.91926047463517
"Gene2410",0.919260456685023,0.91926047463517
"Gene5065",0.919260456686748,0.91926047463517
"Gene3133",0.919260456687165,0.91926047463517
"Gene668",0.919260456738843,0.91926047463517
"Gene9912",0.919260456688139,0.91926047463517
"Gene7966",0.919260456689112,0.91926047463517
"Gene5417",0.919260456694538,0.91926047463517
"Gene6991",0.919260456694816,0.91926047463517
"Gene2399",0.919260456697209,0.91926047463517
"Gene4989",0.919260456697264,0.91926047463517
"Gene9469",0.919260456700019,0.91926047463517
"Gene2671",0.919260456700186,0.91926047463517
"Gene6402",0.919260456689057,0.91926047463517
"Gene1628",0.919260456678234,0.91926047463517
"Gene9220",0.919260456738996,0.91926047463517
"Gene1585",0.919260456747454,0.91926047463517
"Gene9104",0.91926045678326,0.91926047463517
"Gene7668",0.919260456786849,0.91926047463517
"Gene9743",0.919260456788185,0.91926047463517
"Gene5040",0.91926045678952,0.91926047463517
"Gene6100",0.9192604567908,0.91926047463517
"Gene9696",0.919260456791746,0.91926047463517
"Gene5940",0.919260456792803,0.91926047463517
"Gene6108",0.919260456796281,0.91926047463517
"Gene6643",0.91926045679642,0.91926047463517
"Gene7953",0.919260456796921,0.91926047463517
"Gene4484",0.91926045679884,0.91926047463517
"Gene4711",0.91926045679948,0.91926047463517
"Gene1366",0.919260456802541,0.91926047463517
"Gene7819",0.919260456806714,0.91926047463517
"Gene5478",0.919260456807187,0.91926047463517
"Gene2230",0.91926045678084,0.91926047463517
"Gene9722",0.919260456777223,0.91926047463517
"Gene5732",0.919260456776138,0.91926047463517
"Gene2379",0.91926045677177,0.91926047463517
"Gene9842",0.919260456748901,0.91926047463517
"Gene4079",0.919260456748984,0.91926047463517
"Gene4075",0.919260456749179,0.91926047463517
"Gene2785",0.919260456749235,0.91926047463517
"Gene8281",0.919260456752156,0.91926047463517
"Gene2372",0.919260456753352,0.91926047463517
"Gene7637",0.919260456753547,0.91926047463517
"Gene9351",0.919260456746842,0.91926047463517
"Gene2566",0.91926045675619,0.91926047463517
"Gene4572",0.919260456757553,0.91926047463517
"Gene8624",0.919260456757748,0.91926047463517
"Gene1703",0.919260456764091,0.91926047463517
"Gene4889",0.919260456767847,0.91926047463517
"Gene7343",0.91926045677049,0.91926047463517
"Gene8835",0.91926045677088,0.91926047463517
"Gene1437",0.919260456771269,0.91926047463517
"Gene2880",0.919260456756802,0.91926047463517
"Gene3056",0.919260456547724,0.91926047463517
"Gene9123",0.919260456677928,0.91926047463517
"Gene5546",0.919260456673087,0.91926047463517
"Gene7408",0.919260456588594,0.91926047463517
"Gene4045",0.91926045659413,0.91926047463517
"Gene9778",0.919260456594631,0.91926047463517
"Gene5261",0.91926045659566,0.91926047463517
"Gene6131",0.919260456596467,0.91926047463517
"Gene2632",0.919260456598999,0.91926047463517
"Gene1774",0.919260456599667,0.91926047463517
"Gene4888",0.919260456600585,0.91926047463517
"Gene122",0.919260456601058,0.91926047463517
"Gene7731",0.919260456601531,0.91926047463517
"Gene9725",0.919260456602755,0.91926047463517
"Gene1372",0.919260456605899,0.91926047463517
"Gene820",0.919260456608653,0.91926047463517
"Gene2708",0.919260456610823,0.91926047463517
"Gene4751",0.919260456613299,0.91926047463517
"Gene4765",0.919260456588399,0.91926047463517
"Gene8006",0.919260456587926,0.91926047463517
"Gene2667",0.919260456587314,0.91926047463517
"Gene3775",0.919260456586451,0.91926047463517
"Gene5167",0.91926045655518,0.91926047463517
"Gene1634",0.919260456556682,0.91926047463517
"Gene1796",0.919260456560021,0.91926047463517
"Gene6522",0.919260456560911,0.91926047463517
"Gene2829",0.91926045656667,0.91926047463517
"Gene9639",0.919260456569341,0.91926047463517
"Gene1273",0.919260456572819,0.91926047463517
"Gene8105",0.919260456613494,0.91926047463517
"Gene8729",0.919260456572874,0.91926047463517
"Gene5746",0.919260456575545,0.91926047463517
"Gene2305",0.919260456576185,0.91926047463517
"Gene8881",0.919260456576909,0.91926047463517
"Gene4793",0.919260456578188,0.91926047463517
"Gene7455",0.919260456578661,0.91926047463517
"Gene5743",0.919260456584337,0.91926047463517
"Gene8730",0.919260456584838,0.91926047463517
"Gene8726",0.919260456573793,0.91926047463517
"Gene2710",0.919260456673838,0.91926047463517
"Gene6517",0.919260456617305,0.91926047463517
"Gene3249",0.919260456620894,0.91926047463517
"Gene4513",0.919260456645349,0.91926047463517
"Gene2261",0.919260456645878,0.91926047463517
"Gene9736",0.919260456648076,0.91926047463517
"Gene5465",0.919260456651498,0.91926047463517
"Gene7215",0.919260456656005,0.91926047463517
"Gene9710",0.919260456656534,0.91926047463517
"Gene2157",0.919260456656868,0.91926047463517
"Gene718",0.919260456658704,0.91926047463517
"Gene1571",0.919260456658815,0.91926047463517
"Gene4362",0.91926045666054,0.91926047463517
"Gene5833",0.919260456661541,0.91926047463517
"Gene56",0.919260456661736,0.91926047463517
"Gene4297",0.919260456666521,0.91926047463517
"Gene3726",0.919260456668413,0.91926047463517
"Gene6205",0.919260456669415,0.91926047463517
"Gene4957",0.919260456645266,0.91926047463517
"Gene4190",0.919260456643958,0.91926047463517
"Gene3196",0.919260456643179,0.91926047463517
"Gene5723",0.919260456640759,0.91926047463517
"Gene7912",0.919260456622119,0.91926047463517
"Gene5584",0.919260456624873,0.91926047463517
"Gene8877",0.919260456626264,0.91926047463517
"Gene4609",0.919260456626375,0.91926047463517
"Gene4741",0.919260456626876,0.91926047463517
"Gene5114",0.919260456627766,0.91926047463517
"Gene2905",0.919260456628211,0.91926047463517
"Gene1577",0.919260456619169,0.91926047463517
"Gene8332",0.91926045662849,0.91926047463517
"Gene3066",0.919260456631105,0.91926047463517
"Gene3087",0.919260456631745,0.91926047463517
"Gene4353",0.919260456634499,0.91926047463517
"Gene6653",0.919260456635306,0.91926047463517
"Gene4358",0.91926045663564,0.91926047463517
"Gene5958",0.919260456636085,0.91926047463517
"Gene5189",0.919260456639507,0.91926047463517
"Gene2644",0.919260456630131,0.91926047463517
"Gene5665",0.91926045633482,0.91926047463517
"Gene4103",0.919260456333972,0.91926047463517
"Gene1358",0.919260456333221,0.91926047463517
"Gene2885",0.919260456027018,0.91926047463517
"Gene6687",0.919260456027992,0.91926047463517
"Gene5557",0.919260456029689,0.91926047463517
"Gene3903",0.919260456030607,0.91926047463517
"Gene3786",0.919260456031581,0.91926047463517
"Gene5271",0.919260456032165,0.91926047463517
"Gene3303",0.919260456033111,0.91926047463517
"Gene4558",0.919260456033417,0.91926047463517
"Gene3045",0.919260456034585,0.91926047463517
"Gene7103",0.91926045603734,0.91926047463517
"Gene6745",0.919260456037507,0.91926047463517
"Gene3826",0.919260456038953,0.91926047463517
"Gene5357",0.919260456039983,0.91926047463517
"Gene7122",0.919260456041346,0.91926047463517
"Gene5751",0.919260456042014,0.91926047463517
"Gene3746",0.919260456026851,0.91926047463517
"Gene3252",0.919260456026823,0.91926047463517
"Gene2799",0.91926045602674,0.91926047463517
"Gene6404",0.919260456026656,0.91926047463517
"Gene6744",0.91926045598498,0.91926047463517
"Gene7461",0.919260455988123,0.91926047463517
"Gene9034",0.91926045599622,0.91926047463517
"Gene8739",0.919260455997277,0.91926047463517
"Gene6182",0.919260455997472,0.91926047463517
"Gene6289",0.919260456000115,0.91926047463517
"Gene7178",0.919260456003119,0.91926047463517
"Gene5621",0.919260456043961,0.91926047463517
"Gene4742",0.919260456007209,0.91926047463517
"Gene3576",0.91926045601422,0.91926047463517
"Gene1247",0.919260456016334,0.91926047463517
"Gene9080",0.919260456016946,0.91926047463517
"Gene1888",0.919260456019367,0.91926047463517
"Gene3591",0.919260456021481,0.91926047463517
"Gene2087",0.919260456021704,0.91926047463517
"Gene6448",0.919260456022232,0.91926047463517
"Gene3983",0.919260456010102,0.91926047463517
"Gene2343",0.919260455984618,0.91926047463517
"Gene1958",0.919260456045742,0.91926047463517
"Gene9178",0.919260456049386,0.91926047463517
"Gene7687",0.919260456073786,0.91926047463517
"Gene2220",0.919260456075566,0.91926047463517
"Gene1264",0.919260456077152,0.91926047463517
"Gene5411",0.919260456079628,0.91926047463517
"Gene5323",0.919260456080936,0.91926047463517
"Gene5279",0.919260456081214,0.91926047463517
"Gene8626",0.919260456081409,0.91926047463517
"Gene9856",0.919260456084636,0.91926047463517
"Gene7057",0.919260456084914,0.91926047463517
"Gene2173",0.919260456085526,0.91926047463517
"Gene2698",0.919260456085805,0.91926047463517
"Gene4364",0.919260456094485,0.91926047463517
"Gene4433",0.91926045609493,0.91926047463517
"Gene33",0.919260456097684,0.91926047463517
"Gene9864",0.919260456100745,0.91926047463517
"Gene1690",0.919260456073174,0.91926047463517
"Gene829",0.919260456072116,0.91926047463517
"Gene7417",0.919260456072116,0.91926047463517
"Gene2285",0.919260456071393,0.91926047463517
"Gene1407",0.919260456049581,0.91926047463517
"Gene3534",0.919260456049831,0.91926047463517
"Gene5435",0.919260456050471,0.91926047463517
"Gene2529",0.919260456053559,0.91926047463517
"Gene7945",0.919260456053726,0.91926047463517
"Gene7686",0.919260456053782,0.91926047463517
"Gene9635",0.919260456055646,0.91926047463517
"Gene1741",0.919260456046409,0.91926047463517
"Gene8487",0.919260456056119,0.91926047463517
"Gene4218",0.919260456060626,0.91926047463517
"Gene7816",0.919260456061656,0.91926047463517
"Gene9207",0.919260456063019,0.91926047463517
"Gene5252",0.919260456063631,0.91926047463517
"Gene8472",0.919260456066524,0.91926047463517
"Gene6628",0.91926045606747,0.91926047463517
"Gene182",0.919260456070642,0.91926047463517
"Gene1476",0.919260456057927,0.91926047463517
"Gene3072",0.919260456101245,0.91926047463517
"Gene5829",0.919260455982726,0.91926047463517
"Gene4746",0.919260455982448,0.91926047463517
"Gene2355",0.919260455902072,0.91926047463517
"Gene1425",0.919260455903185,0.91926047463517
"Gene6147",0.919260455904798,0.91926047463517
"Gene4812",0.919260455908804,0.91926047463517
"Gene6896",0.91926045590925,0.91926047463517
"Gene7421",0.919260455909278,0.91926047463517
"Gene6336",0.919260455909305,0.91926047463517
"Gene7385",0.919260455909834,0.91926047463517
"Gene6924",0.919260455912366,0.91926047463517
"Gene8008",0.919260455914424,0.91926047463517
"Gene2567",0.919260455915927,0.91926047463517
"Gene3716",0.919260455918542,0.91926047463517
"Gene3449",0.919260455919738,0.91926047463517
"Gene5922",0.91926045592035,0.91926047463517
"Gene679",0.919260455921129,0.91926047463517
"Gene7268",0.919260455901849,0.91926047463517
"Gene8211",0.919260455898135,0.91926047463517
"Gene7320",0.919260455898093,0.91926047463517
"Gene5650",0.919260455897815,0.91926047463517
"Gene2128",0.919260455879175,0.91926047463517
"Gene5938",0.919260455880677,0.91926047463517
"Gene9978",0.919260455881122,0.91926047463517
"Gene7415",0.919260455882319,0.91926047463517
"Gene8948",0.919260455883153,0.91926047463517
"Gene8553",0.919260455885295,0.91926047463517
"Gene8934",0.919260455885546,0.91926047463517
"Gene2545",0.919260455924218,0.91926047463517
"Gene5176",0.919260455889163,0.91926047463517
"Gene4878",0.919260455892612,0.91926047463517
"Gene898",0.919260455893113,0.91926047463517
"Gene5652",0.91926045589431,0.91926047463517
"Gene1581",0.919260455894449,0.91926047463517
"Gene9227",0.919260455895868,0.91926047463517
"Gene6172",0.919260455896563,0.91926047463517
"Gene8461",0.919260455897704,0.91926047463517
"Gene4473",0.91926045589175,0.91926047463517
"Gene1851",0.919260455982615,0.91926047463517
"Gene4940",0.919260455924273,0.91926047463517
"Gene3221",0.919260455926527,0.91926047463517
"Gene4877",0.919260455954654,0.91926047463517
"Gene3755",0.91926045595496,0.91926047463517
"Gene8096",0.919260455956184,0.91926047463517
"Gene4624",0.91926045595663,0.91926047463517
"Gene1926",0.919260455959022,0.91926047463517
"Gene8168",0.919260455959495,0.91926047463517
"Gene8512",0.919260455961331,0.91926047463517
"Gene8920",0.919260455964281,0.91926047463517
"Gene1015",0.919260455967953,0.91926047463517
"Gene2969",0.919260455968871,0.91926047463517
"Gene6755",0.919260455972571,0.91926047463517
"Gene6694",0.919260455975604,0.91926047463517
"Gene3265",0.919260455978942,0.91926047463517
"Gene9247",0.919260455981057,0.91926047463517
"Gene7540",0.919260455981335,0.91926047463517
"Gene2828",0.919260455953931,0.91926047463517
"Gene8406",0.919260455953541,0.91926047463517
"Gene5220",0.919260455953235,0.91926047463517
"Gene2865",0.91926045595318,0.91926047463517
"Gene1409",0.919260455927834,0.91926047463517
"Gene1412",0.919260455929309,0.91926047463517
"Gene941",0.919260455929671,0.91926047463517
"Gene9633",0.919260455931618,0.91926047463517
"Gene4930",0.919260455934178,0.91926047463517
"Gene8061",0.919260455934178,0.91926047463517
"Gene9334",0.919260455939464,0.91926047463517
"Gene5424",0.91926045592533,0.91926047463517
"Gene6571",0.919260455940688,0.91926047463517
"Gene2108",0.919260455943693,0.91926047463517
"Gene5830",0.919260455944805,0.91926047463517
"Gene5242",0.919260455945278,0.91926047463517
"Gene7096",0.919260455946169,0.91926047463517
"Gene5163",0.919260455946419,0.91926047463517
"Gene2467",0.919260455950731,0.91926047463517
"Gene6098",0.919260455950926,0.91926047463517
"Gene4126",0.919260455942079,0.91926047463517
"Gene1719",0.919260456101551,0.91926047463517
"Gene1809",0.919260456101857,0.91926047463517
"Gene9546",0.919260456102024,0.91926047463517
"Gene6798",0.919260456252872,0.91926047463517
"Gene1827",0.919260456252928,0.91926047463517
"Gene3765",0.919260456256739,0.91926047463517
"Gene1390",0.919260456256795,0.91926047463517
"Gene5473",0.919260456257018,0.91926047463517
"Gene9907",0.919260456257352,0.91926047463517
"Gene2440",0.919260456257713,0.91926047463517
"Gene8318",0.919260456261914,0.91926047463517
"Gene1160",0.919260456270845,0.91926047463517
"Gene9228",0.919260456272431,0.91926047463517
"Gene1800",0.919260456273349,0.91926047463517
"Gene4767",0.919260456274434,0.91926047463517
"Gene9632",0.919260456274656,0.91926047463517
"Gene9919",0.919260456275296,0.91926047463517
"Gene4518",0.91926045627627,0.91926047463517
"Gene1972",0.919260456252149,0.91926047463517
"Gene4293",0.91926045625162,0.91926047463517
"Gene1482",0.919260456250257,0.91926047463517
"Gene1579",0.919260456247753,0.91926047463517
"Gene8154",0.919260456218735,0.91926047463517
"Gene4925",0.919260456219987,0.91926047463517
"Gene8335",0.919260456220349,0.91926047463517
"Gene1627",0.919260456221295,0.91926047463517
"Gene6966",0.919260456226442,0.91926047463517
"Gene5346",0.919260456226915,0.91926047463517
"Gene4319",0.919260456233592,0.91926047463517
"Gene7253",0.919260456277661,0.91926047463517
"Gene1645",0.919260456234621,0.91926047463517
"Gene2417",0.919260456239546,0.91926047463517
"Gene5970",0.919260456239852,0.91926047463517
"Gene4633",0.919260456240381,0.91926047463517
"Gene8109",0.919260456241688,0.91926047463517
"Gene9606",0.919260456243886,0.91926047463517
"Gene8376",0.919260456244303,0.91926047463517
"Gene8166",0.919260456245778,0.91926047463517
"Gene5887",0.919260456237487,0.91926047463517
"Gene7383",0.919260456218582,0.91926047463517
"Gene9158",0.919260456278329,0.91926047463517
"Gene6120",0.919260456281111,0.91926047463517
"Gene1731",0.919260456303285,0.91926047463517
"Gene45",0.91926045630743,0.91926047463517
"Gene4059",0.919260456308487,0.91926047463517
"Gene4937",0.919260456312132,0.91926047463517
"Gene2900",0.919260456316556,0.91926047463517
"Gene7699",0.919260456317279,0.91926047463517
"Gene7734",0.919260456321369,0.91926047463517
"Gene5700",0.919260456323789,0.91926047463517
"Gene6176",0.91926045632557,0.91926047463517
"Gene9657",0.919260456325848,0.91926047463517
"Gene7142",0.919260456327044,0.91926047463517
"Gene2588",0.919260456327768,0.91926047463517
"Gene4886",0.919260456328129,0.91926047463517
"Gene705",0.919260456329006,0.91926047463517
"Gene9157",0.919260456330967,0.91926047463517
"Gene3617",0.919260456302478,0.91926047463517
"Gene6769",0.919260456301226,0.91926047463517
"Gene2359",0.919260456301143,0.91926047463517
"Gene2084",0.919260456299362,0.91926047463517
"Gene486",0.919260456283253,0.91926047463517
"Gene148",0.919260456283587,0.91926047463517
"Gene2482",0.919260456286119,0.91926047463517
"Gene6328",0.919260456286314,0.91926047463517
"Gene1230",0.919260456286675,0.91926047463517
"Gene3628",0.919260456286954,0.91926047463517
"Gene3731",0.919260456287315,0.91926047463517
"Gene4000",0.919260456280416,0.91926047463517
"Gene5642",0.919260456287538,0.91926047463517
"Gene7571",0.919260456290403,0.91926047463517
"Gene5161",0.91926045629096,0.91926047463517
"Gene7399",0.919260456291182,0.91926047463517
"Gene6720",0.919260456292156,0.91926047463517
"Gene6263",0.919260456296302,0.91926047463517
"Gene2202",0.919260456297359,0.91926047463517
"Gene9754",0.919260456299,0.91926047463517
"Gene4041",0.919260456287566,0.91926047463517
"Gene6711",0.9192604562174,0.91926047463517
"Gene2438",0.919260456213171,0.91926047463517
"Gene1393",0.919260456211335,0.91926047463517
"Gene68",0.919260456139806,0.91926047463517
"Gene8993",0.91926045614103,0.91926047463517
"Gene9643",0.919260456141781,0.91926047463517
"Gene8327",0.919260456142616,0.91926047463517
"Gene656",0.919260456142797,0.91926047463517
"Gene8126",0.919260456143284,0.91926047463517
"Gene5103",0.919260456143812,0.91926047463517
"Gene7553",0.91926045614576,0.91926047463517
"Gene1117",0.919260456146288,0.91926047463517
"Gene8037",0.919260456147624,0.91926047463517
"Gene2676",0.919260456147985,0.91926047463517
"Gene7044",0.919260456150935,0.91926047463517
"Gene6936",0.919260456151241,0.91926047463517
"Gene7203",0.919260456152993,0.91926047463517
"Gene3228",0.91926045615316,0.91926047463517
"Gene6413",0.919260456130514,0.91926047463517
"Gene6467",0.919260456126285,0.91926047463517
"Gene4327",0.919260456123697,0.91926047463517
"Gene4006",0.919260456123391,0.91926047463517
"Gene6053",0.919260456102803,0.91926047463517
"Gene5835",0.919260456103582,0.91926047463517
"Gene7804",0.919260456104028,0.91926047463517
"Gene8382",0.919260456106059,0.91926047463517
"Gene9764",0.919260456109008,0.91926047463517
"Gene3477",0.91926045610962,0.91926047463517
"Gene7529",0.919260456109814,0.91926047463517
"Gene9078",0.919260456154663,0.91926047463517
"Gene7808",0.919260456110705,0.91926047463517
"Gene9867",0.919260456112513,0.91926047463517
"Gene1727",0.9192604561146,0.91926047463517
"Gene2709",0.919260456117577,0.91926047463517
"Gene9558",0.919260456118829,0.91926047463517
"Gene6806",0.919260456120108,0.91926047463517
"Gene8784",0.919260456122056,0.91926047463517
"Gene9538",0.919260456122891,0.91926047463517
"Gene3447",0.919260456111567,0.91926047463517
"Gene8525",0.919260456155414,0.91926047463517
"Gene5797",0.919260456155636,0.91926047463517
"Gene1478",0.919260456156249,0.91926047463517
"Gene4632",0.919260456188354,0.91926047463517
"Gene7547",0.91926045619186,0.91926047463517
"Gene2015",0.919260456194419,0.91926047463517
"Gene9341",0.919260456195783,0.91926047463517
"Gene6592",0.919260456196005,0.91926047463517
"Gene5564",0.91926045619748,0.91926047463517
"Gene1935",0.919260456201375,0.91926047463517
"Gene2718",0.919260456186073,0.91926047463517
"Gene1256",0.919260456201778,0.91926047463517
"Gene5921",0.91926045620246,0.91926047463517
"Gene6804",0.91926045620399,0.91926047463517
"Gene7226",0.919260456205687,0.91926047463517
"Gene1615",0.919260456206327,0.91926047463517
"Gene8753",0.919260456207913,0.91926047463517
"Gene3887",0.919260456208163,0.91926047463517
"Gene5310",0.919260456208163,0.91926047463517
"Gene1052",0.919260456202043,0.91926047463517
"Gene4472",0.919260456809218,0.91926047463517
"Gene7708",0.919260456185739,0.91926047463517
"Gene95",0.919260456182234,0.91926047463517
"Gene4494",0.919260456159643,0.91926047463517
"Gene6590",0.919260456159754,0.91926047463517
"Gene1927",0.919260456159837,0.91926047463517
